Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
NEOG,711377,NEOGEN CORP,172485.0,34497,57,"he median of the total annual compensation for all employees other than Mr.&nbsp;Adent was $34,497. ",he ratio of Mr.&nbsp;Adent&#146;s compensation to the compensation of the median employee was 57:1. 
GVA,861459,GRANITE CONSTRUCTION INC,344727.0,114909,36," are discussed further below. &nbsp;Based on the above determination, our median employee's total annual compensation (calculated in accordance with Item 402(c)(2)(x) of Regulation S-K) was $114,909. ","Our CEO's total annual compensation (calculated in accordance with Item 402(c)(2)(x) of Regulation S-K and as reported in the Summary Compensation Table) was $4,126,623. The resulting ratio was 36:1. "
TBBK,1295401,"Bancorp, Inc.",,,,Refer to original file,Refer to original file
GME,1326380,GameStop Corp.,303237.0,11231,272," worked an average of 23 hours per week. The annual compensation of the median employee was $11,231 ","he median employee was $11,231 for fiscal 2018. Based on this information, the ratio of the fiscal 2018 annual total compensation of our CEO to that of our median employee was approximately 272 to 1.M"
GPRE,1309402,Green Plains Inc.,415314.0,69219,66,";&#149;&nbsp; The annual total compensation of our median employee, other than our CEO, was $69,219;"," of our CEO was $4,584,466. Based on this information, for 2018 the ratio of annual total compensation of Mr.&nbsp;Becker, our CEO, to the annual total compensation of our median employee was 66 to1. "
HEES,1339605,"H&E Equipment Services, Inc.",272390.0,54478,59,"e median of the annual total compensation of all employees, excludingMr.&nbsp;Engquist, of $54,478. ","calculated a pay ratio ofMr.&nbsp;Engquist, the Company&#146;s CEO during 2018, and the median of the annual total compensation of all Company employees for 2018. This ratio was determined to be 59:1 "
AIR,1750,AAR CORP,,,,,
UCTT,1275014,"Ultra Clean Holdings, Inc.",208758.0,34793,66," total compensation for Mr.&nbsp;Scholhamer was$2,297,632, and for our median employee was $34,793, ","Scholhamer. For 2018, the combined annual total compensation for Mr.&nbsp;Scholhamer was$2,297,632, and for our median employee was $34,793, resulting in an estimated pay ratio of approximately 66:1. "
HLF,1180262,HERBALIFE NUTRITION LTD.,595520.0,37220,164,"in this Proxy Statement. Our median employee&#146;s annual total compensation for 2018 was $37,220. ",Goudis&#146; 2018 annual total compensation was approximately164 times that of our median employee. 
XHR,1616000,"Xenia Hotels & Resorts, Inc.",451064.0,225532,24,"e median of the annual total compensation of all of our employees (other than our CEO) was $225,532;","d on this information, for 2018, the annual total compensation of our CEO was approximately 24 times"
GTY,1052752,GETTY REALTY CORP /MD/,,191473,," the Summary Compensation Table included in this Proxy Statement. We estimate that the median annual compensation for all employees of the Company, excluding our Chief Executive Officer, was $191,473f",
LILA,1712184,Liberty Latin America Ltd.,1315152.0,36532,364,"total compensation paid to our CEO. For the year ended December 31, 2018:&#8226;The annual total compensation of the employee identified as the median of our company (other than our CEO) was $36,532.&","n our CEO) was $36,532.&#8226;The annual total compensation of the CEO for purposes of determining the CEO Pay Ratio was $13,293,448.Based on the above, our CEO to median employee pay ratio is 364:1. "
CRTO,1576427,Criteo S.A.,593472.0,98912,69,"fficer&#8217;s total compensation for 2018 was $6,834,393, and the median of the total compensation of all of our employees (excluding our Chief Executive Officer) for 2018 was approximately $98,912. "," Executive Officer) for 2018 was approximately $98,912. Accordingly, we estimate the ratio of our Chief Executive Officer&#8217;s total compensation for 2018 to the median of the total compensation of all of our employees (excluding our Chief Executive Officer) for 2018 to be approximately 69 to 1.W"
RAMP,733269,"LiveRamp Holdings, Inc.",530613.0,176871,37,"l compensation of our ChiefExecutive Officer:  For fiscal 2019:  &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our company (other than our CEO) was $176,871;"," compensation of our CEO was $6,576,429; and &nbsp;&nbsp;&#149;&nbsp; the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was37 to 1. "
MSEX,66004,MIDDLESEX WATER CO,1406481.0,76026,18.59,"in this Proxy Statement. Our median employee&rsquo;s annual total compensation for 2018was $76,026. ","esult, Mr. Doll&rsquo;s 2018 annual total compensation was 18.59 times that of our median employee.&"
HTGC,1280784,"Hercules Capital, Inc.",21402512.0,232636,92.0,"uez and Bluestein.				CEO Pay Ratio 				For 2018, our last completed fiscal year, the median of the annual total compensation of all of our employees (other than Mr. Henriquez, our CEO) was $232,636, ","ased on this information, our CEO&#146;s 2018 annual total compensation was approximately 92.0 times"
SASR,824410,SANDY SPRING BANCORP INC,100926.0,100926,17,"osed in the Summary Compensation Table, was $1,754,015 and the median employee&rsquo;s was$100,926, ","ation Table. Mr. Schrider&rsquo;stotal compensation for 2018, as disclosed in the Summary Compensation Table, was $1,754,015 and the median employee&rsquo;s was$100,926, producing a ratio of 17 to 1.&"
RCII,933036,RENT A CENTER INC DE,478764.0,36828,132,"n this Proxy Statement.  The annual total compensation of our median employee for 2018 was $36,828, "," Accordingly, our estimate of the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual totalcompensation of our other employees is approximately 132 to 1. "
COMM,1517228,"CommScope Holding Company, Inc.",878356.0,12917,688,"ion Table included in this Proxy Statement. Our median employee&#8217;s annual total compensation for 2018, calculated in the same manner as Mr. Edwards&#8217; annual total compensation, was $12,917. ","As a result, Mr. Edwards&#8217; annual total compensation is 688 times that of our median employee.&"
HPP,1482512,"Hudson Pacific Properties, Inc.",608040.0,101340,63,"402(u) of Regulation S-K.For 2018, our last completed fiscal year:&#8226;the annual total compensation of the employee who represents our median compensated employee (other than our CEO) was $101,340;"," on this information, for 2018, our CEO&#8217;s annual total compensation was approximately 63 times"
HOPE,1128361,HOPE BANCORP INC,246923.65000000002,49384.73,52,". The annual total compensation of our median employee for 2018, excluding the CEO, was $49,384.73, ","of our CEO was $2,592,231 as shown on the SummaryCompensation Table. The annual total compensation of our median employee for 2018, excluding the CEO, was $49,384.73, resulting in a ratio of 52 to 1, "
QTWO,1410384,"Q2 Holdings, Inc.",494220.0,123555,42,"Mr. Flake:For 2018:&#8226;the median of the annual total compensation of our employees was $123,555;","6;the annual total compensation of our CEO was $5,216,787; and&#8226;the ratio of the annual total compensation of our CEO to the median of the annual total compensation of our employees was 42 to 1. "
WABC,311094,WESTAMERICA BANCORPORATION,626778.0,34821,18.4,"   &nbsp;27&nbsp;    &nbsp;    &nbsp;    Median Employee total annual compensation&nbsp;    $34,821&","ion&nbsp;    $640,816&nbsp;    Ratio of PEO to Median Employee Compensation&nbsp;    &nbsp;18.4:1.0&"
ROCK,912562,"GIBRALTAR INDUSTRIES, INC.",465444.0,51716,94,". Heard was $4,884,329.  The annual total compensation of the selected median employee was $51,716. "," compensation of the selected median employee was $51,716.  As a result, the calculated ratio of the median employee annual total compensation to the CEO&#8217;s annual total compensation is 94 to 1. "
GPOR,874499,GULFPORT ENERGY CORP,538705.0,107741,51,"1, 2018, our last completed fiscal year: &nbsp;&nbsp;&#149;&nbsp; The median of the annual total compensation of all of our employees, other than Mr.&nbsp;Michael Moore andMr.&nbsp;Wood was $107,741. "," the ratio of the annual total compensation of Mr.&nbsp;Michael Moore, our former Chief Executive Officer and President, tothe median of the annual total compensation of all other employees was 51:1. "
MNRO,876427,"MONRO, INC.",145416.0,36354,40,"n of Brett T. Ponton, our Chief Executive Officer (our &#147;CEO&#148;).  For Fiscal2019, the median of the annual total compensation of all employees of the Company (other than our CEO) was $36,354, ","Based on this information, we reasonably estimate that the ratio of theannual total compensation of our CEO to the median annual total compensation of all other employees for Fiscal 2019 was 40 to 1. "
MGNI,1595974,"MAGNITE, INC.",,,,Refer to original file,Refer to original file
HAIN,910406,HAIN CELESTIAL GROUP INC,1151210.0,30295,384,"mployee. The new median employee&#146;s annual total compensation for fiscal year 2019 was $30,295. ","iller&#146;s fiscal year 2019 compensation. Based on this information, the ratio of CEO annual total compensation to the median employee compensation for fiscal year 2019 was estimated to be 384 to1. "
HMN,850141,HORACE MANN EDUCATORS CORP /DE/,321785.0,64357,56,"ummary Compensation Table) to total pay of our median employee. The following table sets forth information regarding CEO Pay Ratio.  &nbsp;&nbsp;&nbsp;&nbsp;TotalPay&nbsp;&nbsp;PayRatio&nbsp; &nbsp;Chief Executive Officer&nbsp;$3,626,990&nbsp;&nbsp;&nbsp;56:1&nbsp; &nbsp;MedianEmployee&nbsp;$64,357&"," the &#147;Total $&#148; column of the Summary Compensation Table) to total pay of our median employee. The following table sets forth information regarding CEO Pay Ratio.  &nbsp;&nbsp;&nbsp;&nbsp;TotalPay&nbsp;&nbsp;PayRatio&nbsp; &nbsp;Chief Executive Officer&nbsp;$3,626,990&nbsp;&nbsp;&nbsp;56:1&"
OMI,75252,OWENS & MINOR INC/VA/,713936.0,44621,162,"A)&nbsp;&nbsp;$7,216,297&nbsp; &#147;Median employee&#148; TotalCompensation (B)&nbsp;&nbsp;$44,621&","xecutive Officers Combined Total Compensation (A)&nbsp;&nbsp;$7,216,297&nbsp; &#147;Median employee&#148; TotalCompensation (B)&nbsp;&nbsp;$44,621&nbsp; Ratio of(A)&nbsp;to (B)&nbsp;&nbsp;&nbsp;162:1&"
FBNC,811589,FIRST BANCORP /NC/,,54194,,"Ratio:&nbsp;    &nbsp;&nbsp;    Median Annual Total Compensation of All Employees:&nbsp;    $54,194&",
IDCC,1405495,"InterDigital, Inc.",193156.0,193156,16,"ately $3,009,287, and our medianemployee&#146;s total 2018 compensation was approximately $193,156, ","able above, was approximately $3,009,287, and our medianemployee&#146;s total 2018 compensation was approximately $193,156, making our Chief Executive Officer&#146;s pay in 2018 approximately 16 times"
ADTN,926282,"ADTRAN Holdings, Inc.",160634.0,80317,25,"bsp;Stanton, our CEO: For 2018, our last completed fiscal year:  &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our Company (other than our CEO), was $80,317;","ummary Compensation Tableabove.  Based on this information, for 2018, the ratio of the annual total compensation of our CEO to the median of theannual total compensation of all employees was 25 to 1. "
