Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
GIC,945114,GLOBAL INDUSTRIAL Co,304500.0,43500,70,"of this proxy statement.The median team member's estimated Total Compensation for 2020 was $43,500. ","tion Table &#47; page 41 of this proxy statement.The median team member's estimated Total Compensation for 2020 was $43,500. The ratio of CEO pay to median team member pay is estimated to be 70 to 1. "
OSTK,1130713,"OVERSTOCK.COM, INC",1525836.0,78248,19.52,"d fiscal year:  &nbsp;&#149;&nbsp; the annual total compensation of our Median Employee was $78,248;","nt,was $1,527,318.  &nbsp;&#149;&nbsp; Based on this information, for 2020 the ratio of the annual total compensation of our CEO, to the annual total compensationof our Median Employee is 19.52 to 1. "
CMCO,1005229,COLUMBUS MCKINNON CORP,,,88,,"he compensation of our CEO in the fiscal year ended March&nbsp;31, 2021 was approximately 88:1 times"
BRSP,1717547,"BrightSpire Capital, Inc.",,,,,
STKL,351834,SunOpta Inc.,246000.0,41000,65,"           The annual total compensation of our median employee (other than Mr. Ennen) was $41,000. ","oyee base, this calculation is based on 2018 employee data.                The ratio of the annual total compensation of Mr. Ennen to the annual total compensation of our median employee was 65 to 1.&"
MLAB,724004,MESA LABORATORIES INC /CO/,249432.0,62358,41,"Pay Ratio Disclosure&#8221;).&nbsp;For fiscal year 2021, the total annual compensation of the median employee of the Company and its subsidiaries (other than the Chief Executive Officer) was $62,358.&","han the Chief Executive Officer) was $62,358.&nbsp;Based upon the total compensation for fiscal year 2021 reported for Mr. Owens of 2,557,718&nbsp;our ratio of CEO to median employee pay was 41 to 1.&"
RPT,842183,RPT Realty,770850.0,85650,94,"   Median Employee                                                          2020 Annual Total Compensation                                      $8,048,881                                      $85,650 ",e Officer&#8217;s annual total compensation was 94 times that of the Trust&#8217;s median employee. 
HIBB,1017480,HIBBETT INC,,5706,,"l 2021 as follows&#58;Median annual total compensation of all employees (excluding Mr. Longo)$5,706&",
CUBI,1488813,"Customers Bancorp, Inc.",,83795,,"following information&#58; For fiscal 2020, our last completed fiscal year&#58; &#8226;The median of the annual total compensation of all employees of our Company (other than Mr. Sidhu), was $83,795.&",
IMAX,921582,IMAX CORP,,,87,,"0. The CEO&#8217;s annual total compensation was $6,922,439 resulting in an estimated ratio of 87:1 "
SLCA,1524741,"U.S. SILICA HOLDINGS, INC.",,63813,,"36), and our median employee&#8217;s 2020 total                           compensation was $63,813. ",
CLB,1000229,CORE LABORATORIES N V,527400.0,43950,124,"5,044 for the purpose of the CEO pay ratio calculation. We determined that the median of the annual total compensation from the population of our employees (other than Mr. Bruno, our CEO) was $43,950;","We determined that the median of the annual total compensation from the population of our employees (other than Mr. Bruno, our CEO) was $43,950; therefore, the ratio of these two amounts is 124 to 1. "
RNA,1599901,"Avidity Biosciences, Inc.",,,,Refer to original file,Refer to original file
RBCAA,921557,REPUBLIC BANCORP INC /KY/,,,,,
LBAI,846901,LAKELAND BANCORP INC,188730.0,62910,39,"ded December&nbsp;31, 2020, our last completed fiscal year: &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all of our Company&#146;s employees, other than our CEO, was$62,910;","d on this information, for 2020, the ratio of the annual totalcompensation of Mr.&nbsp;Shara, our CEO, to the median of the annual total compensation of all employees other than our CEO, was 39 to 1. "
UFPT,914156,UFP TECHNOLOGIES INC,138472.0,34618,48,"onS-K. The annual total compensation for the median employee selected in this analysis was $34,618. ","orted under the heading &ldquo;Summary Compensation Table.&rdquo; For 2020, the ratioof the median employee&rsquo;s annual total compensation to Mr. Bailly&rsquo;s annual total compensation was 48:1.D"
WINA,908315,WINMARK CORP,802190.0,80219,10.7,"s $856,400. The annual total compensation for fiscal year 2020 for our median employee was $80,219. ","he annual total compensation for fiscal year 2020 for our median employee was $80,219. The resulting ratio of our CEO&#8217;s pay to the pay of our median employee for fiscal year 2020 was 10.7 to 1.&"
BY,1702750,"BYLINE BANCORP, INC.",,,,Refer to original file,Refer to original file
CHCT,1631569,Community Healthcare Trust Inc,283582.0,141791,26,"s. At December&nbsp;31, 2020, the Company identified its median employee as one making $141,791 per year. For2020, the Company's CEO, Mr.&nbsp;Wallace, had an annual total compensation of $3,737,563. ","ensation is provided in the Compensation Discussion and Analysis section beginning on page 17 and in the Executive Officerssection beginning on page 31. 28 Table of Contents&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Theratio of CEO pay to median employee pay at December&nbsp;31, 2020 was 26:1. "
OBNK,1516912,"Origin Bancorp, Inc.",,,29,,"EO    $    1,881,944    &nbsp;    Ratio    of PEO to median employee compensation    &nbsp;    1:29 "
OPK,944809,"OPKO HEALTH, INC.",,42848,,"31, 2020&#58;  &#8226;&#160;&#160;&#160;&#160;the median of the annual total compensation of all employees of our Company except our principal executive officer was reasonably estimated to be $42,848&",
CDMO,704562,"Avid Bioservices, Inc.",208444.0,104222,27,"21, themedian of the annual total compensation for our employees (other than our CEO) was $104,222, ",". Based on this information, for fiscal year 2021 theratio of the annual total compensation of our CEO to the median of the annual total compensation of all of our employees was approximately27 to 1.&"
CRAI,1053706,"CRA INTERNATIONAL, INC.",3369002.0,129577,26.8,"                                 the annual total compensation of our median employee was $129,577. ","               Based on the foregoing, for fiscal 2020, the ratio of the annual total compensation of our chief executive officer to the annual total compensation of our median employee, as reasonably estimated in accordance with Item&#160;402(u) of Regulation&#160;S-K, was approximately 26.8 to 1. "
YEXT,1614178,"Yext, Inc.",,161449,,"llion, and&#8226;the annual total compensation of our median employee for fiscal 2021 was $161,449.B",
SHEN,354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2859057.0,60831,47.2,"pensation Table included in this Proxy Statement, was $2,873,786.The median of the annual total compensation of all employees, excluding our Chief Executive Officer, for fiscal year 2020 was $60,831.A","20 was $60,831.As a result, we estimate that the annual total compensation of our CEO was 47.2 times"
CDE,215466,"Coeur Mining, Inc.",402031.0,57433,71,"                                                &#9658;&#8195;the annual total compensation of our median compensated                                &#8195; employee (other than our CEO) was $57,433. ","                      For 2020, the ratio of the annual total compensation of                  Mr.&#160;Krebs, our CEO, to the annual total compensation of our median compensated employee was 71 to 1 "
WWW,110471,WOLVERINE WORLD WIDE INC /DE/,953744.0,59609,160," annual total compensation of the employee          of the Company identified at median was $59,609 ","  Based on this information, the 2020 ratio of the annual total compensation of          Mr.&#160;Krueger to the median of the annual total compensation of all employees was estimated to be 160 to 1. "
UEC,1334933,URANIUM ENERGY CORP,133670.0,66835,22,";). For Fiscal 2020, our last completed fiscal year:&nbsp;					&nbsp;						&#9679;									the median of the annual total compensation of all employees of our Company (other than our CEO) was $66,835;",".					&nbsp;Based on this information, for Fiscal 2020 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was approximately 22 to 1.&"
SKYW,793733,SKYWEST INC,3354609.6,41724,80.46,"sistent with Item 402(u) of Regulation S-K.For 2020, our last completed fiscal year:&#9679;the median of the annual total compensation of all employees of the Company (other than the CEO) was $41,724;",",353,359.Based on this information, for 2020, the ratio of the median of the total compensation of all employees of the Company to the annual total compensation of Mr. Childs, the CEO, was 1 to 80.46&"
UBP,1029800,URSTADT BIDDLE PROPERTIES INC,235971.0,78657,32," Chief Executive Officer in fiscal year 2020 was $2,543,596 and the total annual compensation paid to our median paid employee in fiscal year 2020, excluding our Chief Executive Officer, was $78,657, ","scal year 2020 was $2,543,596 and the total annual compensation paid to our median paid employee in fiscal year 2020, excluding our Chief Executive Officer, was $78,657, resulting in a ratio of 32:1. "
NVAX,1000694,NOVAVAX INC,,,120,,"dquo;CEO&rdquo;).&nbsp;For2020:&nbsp;    &nbsp;    &nbsp;    2020    Annual Total Compensation    ($)    &nbsp;    Pay    Ratio Estimate    Mr.    Erck, our Chief Executive Officer    &nbsp;    48,086,018    &nbsp;    &nbsp;    &nbsp;    The    median of all employees, other than Mr. Erck    &nbsp;    400,755    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    &nbsp;    120:1&"
BSIG,1748824,BrightSphere Investment Group Inc.,,171172,," total compensation of Mr. Rana&#58; For 2020, our last completed fiscal year&#58; &#8226;the median of the annual total compensation of all employees of our Company (other than our CEO) was $171,172&",
DRQ,1042893,DRIL-QUIP INC,,,59,,")&nbsp;&nbsp; $ 3,985,828 &nbsp; Median annual total compensation of all employees (excluding Chief Executive Officer) (B)&nbsp;&nbsp; $ 67,730 &nbsp; Ratio of (A)&nbsp;to (B)&nbsp;&nbsp; &nbsp; 59:1 "
TMST,1598428,TimkenSteel Corp,158532.0,79266,24,"id health care benefit costs. The Median Annual Compensation for 2020 was determined to be $79,266. ","ontents CEO pay ratio For 2020, the ratio of the annual total CEO compensation to the median of the annual total compensation of all of our employees and those of our consolidatedsubsidiaries (other than the CEO) as described below (&#147;Median Annual Compensation&#148;) was approximately 24 to 1. "
BCSF,1655050,"Bain Capital Specialty Finance, Inc.",,,,Refer to original file,Refer to original file
RWT,930236,REDWOOD TRUST INC,454308.0,113577,49,"ted fiscal year&#58;&#8226;Median Total Compensation - 2020. The annual total compensation of the employee who represents Redwood&#8217;s median compensated employee (other than our CEO) was $113,577&","d on this information, for 2020, the estimated ratio of (x) the annual total compensation of Redwood's CEO, to (y) the annual total compensation of Redwood's median compensated employee, was 49 to 1. "
CUTR,1162461,CUTERA INC,99826.0,99826,13,"our Chief Executive Officer.&nbsp;For 2020:&nbsp;					&nbsp;						&#8226;									the median of the annual total compensation of all our employees (other than our Chief Executive Officer) was $99,826;",", was $1,334,582; and										&nbsp;			&#8226;						the ratio of our Chief Executive Officer's annual total compensation to the median of the annual total compensation of all our employees was 13:1.	"
